Year,Area,Inven,List
2020,"midland, tx",94.98327759,380000
2020,"kennewick-richland, wa",78.92976589,372000
2020,"san jose-sunnyvale-santa clara, ca",99.33110368,1199888
2020,"monroe, la",3.010033445,219000
2020,"little rock-north little rock-conway, ar",84.94983278,205000
2020,"pensacola-ferry pass-brent, fl",70.23411371,284900
2020,"jackson, mi",72.909699,145000
2020,"ocala, fl",99.66555184,204900
2020,"bremerton-silverdale, wa",92.97658863,467000
2020,"bellingham, wa",14.71571906,449800
2020,"yuma, az",49.1638796,239900
2020,"fort wayne, in",78.92976589,225000
2020,"springfield, mo",34.7826087,220000
2020,"decatur, al",46.82274247,199999
2020,"eureka-arcata-fortuna, ca",49.1638796,359000
2020,"pittsfield, ma",1.337792642,389900
2020,"terre haute, in",41.47157191,94900
2020,"huntsville, al",60.86956522,290900
2020,"columbia, mo",74.91638796,249900
2020,"modesto, ca",96.65551839,379950
2020,"san francisco-oakland-hayward, ca",99.66555184,949000
2020,"des moines-west des moines, ia",32.10702341,269500
2020,"wichita falls, tx",78.92976589,129900
2020,"lafayette, la",16.05351171,210000
2020,"knoxville, tn",38.79598662,297000
2020,"lake charles, la",21.73913043,221055
2020,"dothan, al",32.10702341,189900
2020,"atlanta-sandy springs-roswell, ga",83.61204013,324900
2020,"dayton, oh",81.93979933,167500
2020,"amarillo, tx",75.58528428,239800
2020,"cape coral-fort myers, fl",45.81939799,330900
2020,"gainesville, ga",53.17725753,317000
2020,"san luis obispo-paso robles-arroyo grande, ca",53.17725753,749000
2020,"jefferson city, mo",39.13043478,174900
2020,"houma-thibodaux, la",9.030100334,192000
2020,"salisbury, md-de",8.026755853,334900
2020,"hilo, hi",17.05685619,460000
2020,"wilmington, nc",29.09698997,359900
2020,"charlotte-concord-gastonia, nc-sc",70.23411371,348500
2020,"champaign-urbana, il",5.351170569,174900
2020,"greeley, co",88.9632107,435518
2020,"york-hanover, pa",72.909699,252140
2020,"morgantown, wv",2.006688963,265400
2020,"albany, ga",19.06354515,137600
2020,"worcester, ma-ct",53.17725753,344900
2020,"auburn-opelika, al",32.10702341,279975
2020,"north port-sarasota-bradenton, fl",48.82943144,374000
2020,"the villages, fl",87.2909699,299900
2020,"ann arbor, mi",39.13043478,375000
2020,"battle creek, mi",66.55518395,140000
2020,"salinas, ca",46.82274247,1099000
2020,"punta gorda, fl",43.81270903,289530
2020,"rockford, il",49.1638796,149000
2020,"binghamton, ny",14.71571906,139000
2020,"tuscaloosa, al",32.10702341,239900
2020,"clarksville, tn-ky",81.93979933,250000
2020,"deltona-daytona beach-ormond beach, fl",57.19063545,294900
2020,"norwich-new london, ct",14.71571906,287500
2020,"johnstown, pa",3.678929766,74900
2020,"detroit-warren-dearborn, mi",78.26086957,229000
2020,"san antonio-new braunfels, tx",57.19063545,290000
2020,"cincinnati, oh-ky-in",66.55518395,284000
2020,"florence-muscle shoals, al",25.08361204,187999
2020,"pittsburgh, pa",19.06354515,200000
2020,"east stroudsburg, pa",9.030100334,199000
2020,"lake havasu city-kingman, az",41.47157191,325000
2020,"washington-arlington-alexandria, dc-va-md-wv",94.98327759,495000
2020,"topeka, ks",68.56187291,145000
2020,"monroe, mi",20.40133779,209000
2020,"el paso, tx",60.86956522,193950
2020,"fort collins, co",53.17725753,450000
2020,"lancaster, pa",34.7826087,324912
2020,"atlantic city-hammonton, nj",27.75919732,250000
2020,"riverside-san bernardino-ontario, ca",76.58862876,419000
2020,"crestview-fort walton beach-destin, fl",13.04347826,479000
2020,"torrington, ct",2.341137124,349900
2020,"omaha-council bluffs, ne-ia",87.62541806,308100
2020,"durham-chapel hill, nc",46.82274247,415900
2020,"mobile, al",51.17056856,190000
2020,"syracuse, ny",11.70568562,184900
2020,"dallas-fort worth-arlington, tx",83.61204013,340000
2020,"visalia-porterville, ca",78.92976589,269900
2020,"blacksburg-christiansburg-radford, va",7.023411371,239900
2020,"chicago-naperville-elgin, il-in-wi",91.30434783,319900
2020,"yuba city, ca",88.9632107,369000
2020,"merced, ca",84.94983278,340000
2020,"tampa-st. petersburg-clearwater, fl",75.58528428,279900
2020,"gulfport-biloxi-pascagoula, ms",20.40133779,202900
2020,"boise city, id",90.30100334,379900
2020,"ogden-clearfield, ut",94.98327759,399900
2020,"asheville, nc",5.016722408,415000
2020,"nashville-davidson--murfreesboro--franklin, tn",98.3277592,370970
2020,"naples-immokalee-marco island, fl",29.09698997,499500
2020,"reno, nv",57.19063545,519995
2020,"rapid city, sd",68.56187291,319900
2020,"orlando-kissimmee-sanford, fl",63.5451505,325000
2020,"yakima, wa",68.56187291,294500
2020,"myrtle beach-conway-north myrtle beach, sc-nc",14.04682274,262900
2020,"port st. lucie, fl",57.19063545,298000
2020,"shreveport-bossier city, la",34.7826087,189000
2020,"baltimore-columbia-towson, md",66.55518395,320000
2020,"lexington-fayette, ky",27.42474916,318000
2020,"kingsport-bristol-bristol, tn-va",9.030100334,202500
2020,"evansville, in-ky",21.73913043,149000
2020,"wichita, ks",57.19063545,205000
2020,"fresno, ca",92.30769231,325000
2020,"columbus, ga-al",34.11371237,199700
2020,"albuquerque, nm",83.61204013,290900
2020,"florence, sc",16.05351171,189900
2020,"bowling green, ky",17.05685619,259900
2020,"iowa city, ia",94.98327759,275000
2020,"lafayette-west lafayette, in",94.98327759,264900
2020,"lincoln, ne",20.40133779,324900
2020,"toledo, oh",53.17725753,153800
2020,"sioux falls, sd",85.95317726,242900
2020,"greenville, nc",45.81939799,229900
2020,"wheeling, wv-oh",10.03344482,114900
2020,"virginia beach-norfolk-newport news, va-nc",81.93979933,314900
2020,"medford, or",36.78929766,427000
2020,"pueblo, co",92.97658863,284900
2020,"harrisburg-carlisle, pa",34.7826087,245546
2020,"joplin, mo",64.21404682,149900
2020,"homosassa springs, fl",57.19063545,224900
2020,"fayetteville-springdale-rogers, ar-mo",43.81270903,284300
2020,"akron, oh",64.21404682,149900
2020,"springfield, oh",53.17725753,100000
2020,"duluth, mn-wi",1.003344482,219000
2020,"gainesville, fl",68.56187291,274990
2020,"santa cruz-watsonville, ca",87.62541806,949000
2020,"greensboro-high point, nc",39.13043478,264932
2020,"beaumont-port arthur, tx",62.54180602,192000
2020,"vallejo-fairfield, ca",98.99665552,470000
2020,"racine, wi",39.13043478,229900
2020,"erie, pa",11.0367893,139500
2020,"tyler, tx",64.21404682,285000
2020,"bloomington, il",7.023411371,124900
2020,"santa rosa, ca",38.1270903,793171
2020,"tulsa, ok",84.94983278,245000
2020,"johnstown, pa",8.026755853,79900
2020,"florence, sc",16.05351171,187827
2020,"battle creek, mi",71.90635452,149450
2020,"greenville, nc",52.5083612,231249.5
2020,"virginia beach-norfolk-newport news, va-nc",67.22408027,311485
2020,"ann arbor, mi",29.76588629,364250
2020,"toledo, oh",77.25752508,154900
2020,"lincoln, ne",29.09698997,319947.5
2020,"iowa city, ia",98.3277592,276000
2020,"east stroudsburg, pa",14.3812709,189000
2020,"niles-benton harbor, mi",3.344481605,298900
2020,"hattiesburg, ms",62.20735786,189900
2020,"syracuse, ny",18.72909699,174700
2020,"pueblo, co",98.3277592,269900
2020,"visalia-porterville, ca",88.29431438,274900
2020,"huntsville, al",48.82943144,289900
2020,"wichita falls, tx",93.97993311,131250
2020,"knoxville, tn",42.80936455,292400
2020,"anchorage, ak",31.10367893,319250
2020,"macon, ga",38.1270903,165000
2020,"lafayette, la",10.36789298,210000
2020,"panama city, fl",23.41137124,320712.5
2020,"chico, ca",77.25752508,377499.5
2020,"lynchburg, va",22.40802676,264900
2020,"bangor, me",4.347826087,166450
2020,"bloomington, in",20.73578595,312000
2020,"memphis, tn-ms-ar",63.87959866,234182.5
2020,"waterloo-cedar falls, ia",50.50167224,161900
2020,"janesville-beloit, wi",74.24749164,225950
2020,"flint, mi",45.81939799,177250
2020,"concord, nh",31.10367893,311950
2020,"auburn-opelika, al",17.05685619,279937.5
2020,"raleigh, nc",69.89966555,362500
2020,"morgantown, wv",2.006688963,258350
2020,"las vegas-henderson-paradise, nv",85.6187291,323482
2020,"louisville/jefferson county, ky-in",75.58528428,239950
2020,"salem, or",77.25752508,392450
2020,"wilmington, nc",33.11036789,358500
2020,"traverse city, mi",1.003344482,361400
2020,"hilo, hi",17.05685619,465000
2020,"hartford-west hartford-east hartford, ct",50.50167224,274950
2020,"new haven-milford, ct",40.46822742,259900
2020,"albany, ga",16.05351171,137900
2020,"charlotte-concord-gastonia, nc-sc",71.90635452,344495
2020,"utica-rome, ny",9.698996656,147500
2020,"philadelphia-camden-wilmington, pa-nj-de-md",47.4916388,289900
2020,"spokane-spokane valley, wa",94.31438127,358225
2020,"wausau, wi",50.16722408,198750
2020,"ottawa-peru, il",14.04682274,123950
2020,"florence-muscle shoals, al",25.08361204,189850
2020,"palm bay-melbourne-titusville, fl",88.29431438,299700
2020,"st. cloud, mn",40.46822742,239900
2020,"columbus, ga-al",33.11036789,196700
2020,"kingsport-bristol-bristol, tn-va",13.37792642,199450
2020,"kansas city, mo-ks",36.12040134,325000
2020,"augusta-richmond county, ga-sc",31.10367893,229998.5
2020,"rockford, il",60.2006689,140950
2020,"trenton, nj",48.82943144,340900
2020,"birmingham-hoover, al",42.80936455,252450
2020,"homosassa springs, fl",59.19732441,226450
2020,"kahului-wailuku-lahaina, hi",25.08361204,995000
2020,"the villages, fl",94.31438127,289900
2020,"fort smith, ar-ok",21.40468227,165000
2020,"wichita, ks",67.22408027,200562
2020,"evansville, in-ky",38.1270903,138750
2020,"binghamton, ny",19.73244147,129950
2020,"lafayette-west lafayette, in",92.97658863,232400
2020,"hickory-lenoir-morganton, nc",38.1270903,262250
2020,"baton rouge, la",13.04347826,239900
2020,"punta gorda, fl",50.50167224,290097
2020,"bowling green, ky",23.41137124,254900
2020,"salinas, ca",18.72909699,1002354
2020,"wheeling, wv-oh",29.76588629,113900
2020,"sioux falls, sd",89.29765886,244265
2020,"harrisburg-carlisle, pa",29.09698997,242025
2020,"north port-sarasota-bradenton, fl",59.19732441,375000
2020,"greeley, co",87.2909699,435450
2020,"worcester, ma-ct",48.82943144,339900
2020,"york-hanover, pa",63.87959866,240871.5
2020,"champaign-urbana, il",6.688963211,163900
2020,"coeur d'alene, id",29.76588629,460000
2020,"fayetteville, nc",54.51505017,197183
2020,"elizabethtown-fort knox, ky",56.52173913,219900
2020,"claremont-lebanon, nh-vt",0.668896321,282000
2020,"oshkosh-neenah, wi",41.13712375,229500
2020,"denver-aurora-lakewood, co",91.63879599,532450
2020,"state college, pa",53.17725753,259900
2020,"colorado springs, co",84.94983278,473944
2020,"elkhart-goshen, in",65.55183946,187200
2020,"bismarck, nd",27.42474916,264900
2020,"boulder, co",68.22742475,622000
2020,"springfield, il",0,144700
2020,"portland-south portland, me",26.08695652,399000
2020,"bend-redmond, or",11.37123746,445000
2020,"springfield, ma",68.22742475,277450
2020,"sacramento--roseville--arden-arcade, ca",94.31438127,499950
2020,"los angeles-long beach-anaheim, ca",52.5083612,939496
2020,"erie, pa",13.37792642,136250
2020,"bridgeport-stamford-norwalk, ct",7.692307692,717000
2020,"bloomington, il",7.023411371,125900
2020,"racine, wi",53.84615385,240000
2020,"dothan, al",19.73244147,194400
2020,"beaumont-port arthur, tx",63.87959866,195000
2020,"longview, tx",23.41137124,198950
2020,"cape coral-fort myers, fl",60.2006689,324995
2020,"amarillo, tx",78.92976589,227558
2020,"columbia, sc",77.25752508,232884.5
2020,"fayetteville-springdale-rogers, ar-mo",42.80936455,279997.5
2020,"joplin, mo",69.89966555,154300
2020,"dallas-fort worth-arlington, tx",85.6187291,339475
2020,"medford, or",34.44816054,425000
2020,"crestview-fort walton beach-destin, fl",11.70568562,473180
2020,"riverside-san bernardino-ontario, ca",81.27090301,411950
2020,"atlantic city-hammonton, nj",20.73578595,252500
2020,"monroe, mi",38.1270903,199900
2020,"el paso, tx",50.50167224,195225
2020,"topeka, ks",90.63545151,133200
2020,"lakeland-winter haven, fl",75.58528428,235275
2020,"minneapolis-st. paul-bloomington, mn-wi",87.2909699,371400
2020,"burlington, nc",66.88963211,248250
2020,"green bay, wi",18.06020067,275000
2020,"waco, tx",68.22742475,222450
2020,"greenville-anderson-mauldin, sc",54.51505017,268700
2020,"houma-thibodaux, la",5.016722408,193950
2020,"salisbury, md-de",5.351170569,332450
2020,"vallejo-fairfield, ca",97.99331104,465000
2020,"warner robins, ga",63.87959866,224305
2020,"dayton, oh",85.6187291,161900
2020,"san luis obispo-paso robles-arroyo grande, ca",56.52173913,734450
2020,"gainesville, fl",42.80936455,275500
2020,"atlanta-sandy springs-roswell, ga",88.29431438,319950
2020,"santa cruz-watsonville, ca",31.10367893,914500
2020,"gainesville, ga",71.90635452,309945
2020,"madison, wi",26.08695652,352450
2020,"tyler, tx",60.2006689,284950
2020,"chambersburg-waynesboro, pa",35.11705686,229900
2020,"modesto, ca",94.31438127,379700
2020,"columbia, mo",47.4916388,249900
2020,"stockton-lodi, ca",96.98996656,435000
2020,"alexandria, la",23.41137124,179900
2020,"las cruces, nm",56.52173913,226500
2020,"san francisco-oakland-hayward, ca",99.33110368,907500
2020,"tallahassee, fl",67.22408027,237000
2020,"pittsfield, ma",1.337792642,395000
2020,"urban honolulu, hi",59.19732441,655000
2020,"eureka-arcata-fortuna, ca",46.15384615,359500
2020,"barnstable town, ma",8.695652174,582000
2020,"roanoke, va",21.40468227,264950
2020,"muskegon, mi",63.87959866,169900
2020,"naples-immokalee-marco island, fl",36.12040134,499450
2020,"port st. lucie, fl",69.89966555,298750
2020,"shreveport-bossier city, la",35.11705686,189900
2020,"boise city, id",93.31103679,374945
2020,"fresno, ca",90.63545151,329950
2020,"jackson, ms",14.71571906,255000
2020,"scranton--wilkes-barre--hazleton, pa",11.0367893,159900
2020,"tampa-st. petersburg-clearwater, fl",85.6187291,279470
2020,"odessa, tx",74.24749164,292450
2020,"laredo, tx",54.51505017,185000
2020,"winston-salem, nc",46.82274247,277000
2020,"burlington-south burlington, vt",3.010033445,327000
2020,"miami-fort lauderdale-west palm beach, fl",34.44816054,413000
2020,"chattanooga, tn-ga",50.50167224,299000
2020,"allentown-bethlehem-easton, pa-nj",42.47491639,242499.5
2020,"indianapolis-carmel-anderson, in",53.17725753,270993
2020,"billings, mt",37.12374582,299450
2020,"tupelo, ms",14.71571906,189450
2020,"sioux city, ia-ne-sd",42.80936455,199500
2020,"phoenix-mesa-scottsdale, az",91.63879599,399750
2020,"bellingham, wa",19.73244147,452450
2020,"athens-clarke county, ga",56.52173913,301750
2020,"saginaw, mi",62.20735786,129900
2020,"des moines-west des moines, ia",54.51505017,263900
2020,"savannah, ga",16.72240803,298491
2020,"eau claire, wi",41.13712375,222400
2020,"charlottesville, va",5.685618729,443246
2020,"montgomery, al",17.05685619,222450
2020,"tucson, az",97.65886288,296960
2020,"midland, tx",91.63879599,369450
2020,"albany-schenectady-troy, ny",10.36789298,299900
2020,"johnson city, tn",22.40802676,239949.5
2020,"oxnard-thousand oaks-ventura, ca",82.27424749,832475
2020,"killeen-temple, tx",82.27424749,230055
2020,"bakersfield, ca",90.63545151,262000
2020,"grand rapids-wyoming, mi",66.22073579,297900
2020,"boston-cambridge-newton, ma-nh",54.51505017,589950
2020,"new orleans-metairie, la",42.80936455,279900
2020,"reading, pa",37.12374582,247450
2020,"kennewick-richland, wa",92.64214047,362450
2020,"little rock-north little rock-conway, ar",83.94648829,199900
2020,"provo-orem, ut",95.65217391,419900
2020,"monroe, la",3.678929766,222450
2020,"prescott, az",14.71571906,479500
2020,"decatur, al",46.82274247,208750
2020,"manchester-nashua, nh",60.2006689,375650
2020,"milwaukee-waukesha-west allis, wi",80.26755853,287450
2020,"fort wayne, in",97.32441472,199900
2020,"yuma, az",73.91304348,234250
2020,"columbus, oh",74.24749164,284950
2020,"hagerstown-martinsburg, md-wv",37.79264214,239950
2020,"eugene, or",71.90635452,404900
2020,"la crosse-onalaska, wi-mn",41.13712375,254999
2020,"bremerton-silverdale, wa",85.6187291,462500
2020,"brownsville-harlingen, tx",6.35451505,239900
2020,"springfield, mo",54.51505017,219900
2020,"lebanon, pa",27.42474916,251000
2020,"peoria, il",27.42474916,122445
2020,"daphne-fairhope-foley, al",27.090301,349900
2020,"spartanburg, sc",62.20735786,224900
2020,"lansing-east lansing, mi",69.89966555,155400
2020,"portland-vancouver-hillsboro, or-wa",75.58528428,480747.5
2020,"south bend-mishawaka, in-mi",36.12040134,179900
2020,"youngstown-warren-boardman, oh-pa",24.74916388,119900
2020,"jefferson city, mo",46.15384615,178330
2020,"salt lake city, ut",89.63210702,459450
2020,"greensboro-high point, nc",42.80936455,267302.5
2020,"charleston-north charleston, sc",27.42474916,422450
2020,"terre haute, in",56.52173913,91950
2020,"lancaster, pa",29.76588629,317950
2020,"fort collins, co",60.2006689,449925
2020,"seattle-tacoma-bellevue, wa",83.94648829,599600
2020,"mcallen-edinburg-mission, tx",38.1270903,199000
2020,"texarkana, tx-ar",9.698996656,166700
2020,"norwich-new london, ct",14.71571906,294000
2020,"kalamazoo-portage, mi",42.80936455,250000
2020,"detroit-warren-dearborn, mi",80.26755853,228500
2020,"tuscaloosa, al",31.10367893,226647.5
2020,"lexington-fayette, ky",33.11036789,304711.5
2020,"baltimore-columbia-towson, md",62.20735786,315000
2020,"yakima, wa",60.2006689,304950
2020,"rapid city, sd",69.89966555,305711.5
2020,"orlando-kissimmee-sanford, fl",77.25752508,319900
2020,"myrtle beach-conway-north myrtle beach, sc-nc",11.70568562,259900
2020,"akron, oh",71.90635452,147900
2020,"reno, nv",56.52173913,489247.5
2020,"duluth, mn-wi",1.672240803,199900
2020,"clarksville, tn-ky",81.27090301,249950
2020,"ogden-clearfield, ut",87.2909699,390000
2020,"providence-warwick, ri-ma",68.22742475,372450
2020,"davenport-moline-rock island, ia-il",0.334448161,149900
2020,"rochester, ny",83.94648829,218400
2020,"san antonio-new braunfels, tx",69.89966555,288334.5
2020,"cincinnati, oh-ky-in",66.22073579,267400
2020,"rochester, mn",4.013377926,319900
2020,"chicago-naperville-elgin, il-in-wi",75.58528428,302400
2020,"blacksburg-christiansburg-radford, va",4.347826087,239475
2020,"lubbock, tx",95.65217391,237701
2020,"lake havasu city-kingman, az",47.4916388,326950
2020,"washington-arlington-alexandria, dc-va-md-wv",83.27759197,479900
2020,"durham-chapel hill, nc",38.1270903,399500
2020,"abilene, tx",65.55183946,217250
2020,"torrington, ct",2.341137124,365000
2020,"buffalo-cheektowaga-niagara falls, ny",78.92976589,197900
2020,"cleveland-elyria, oh",50.50167224,182450
2020,"sebastian-vero beach, fl",56.52173913,339999.5
2020,"lake charles, la",18.72909699,219500
2020,"austin-round rock, tx",78.92976589,353334
2020,"rocky mount, nc",42.80936455,174250
2020,"san diego-carlsbad, ca",100,734500
2020,"canton-massillon, oh",95.65217391,157750
2020,"fargo, nd-mn",21.40468227,239900
2020,"olympia-tumwater, wa",89.63210702,427450
2020,"albuquerque, nm",83.27759197,281990
2020,"asheville, nc",9.030100334,399950
2020,"springfield, oh",82.27424749,107000
2020,"nashville-davidson--murfreesboro--franklin, tn",99.66555184,368945
2020,"richmond, va",81.27090301,325495
2020,"corpus christi, tx",18.06020067,263200
2020,"dover, de",7.023411371,278700
2020,"st. louis, mo-il",34.11371237,214450
2020,"santa maria-santa barbara, ca",9.364548495,1737500
2020,"gulfport-biloxi-pascagoula, ms",25.08361204,199900
2020,"deltona-daytona beach-ormond beach, fl",56.52173913,289450
2020,"kingston, ny",12.7090301,344450
2020,"yuba city, ca",75.58528428,337999.5
2020,"houston-the woodlands-sugar land, tx",78.92976589,304055
2020,"pensacola-ferry pass-brent, fl",47.4916388,286215
2020,"oklahoma city, ok",89.63210702,259270
2020,"appleton, wi",74.24749164,269900
2020,"jackson, mi",71.90635452,152450
2020,"san jose-sunnyvale-santa clara, ca",98.99665552,1099500
2020,"ocala, fl",80.26755853,208000
2020,"charleston, wv",11.70568562,147700
2020,"jacksonville, nc",31.10367893,215450
2020,"pottsville, pa",26.08695652,112500
2020,"cedar rapids, ia",68.22742475,209450
2020,"new york-newark-jersey city, ny-nj-pa",35.11705686,550000
2020,"hilton head island-bluffton-beaufort, sc",6.02006689,425000
2020,"grand junction, co",62.20735786,371950
2020,"huntington-ashland, wv-ky-oh",8.026755853,139000
2020,"college station-bryan, tx",27.42474916,264950
2020,"merced, ca",93.64548495,319329.5
2020,"pittsburgh, pa",22.40802676,189900
2020,"santa fe, nm",2.675585284,649500
2020,"jacksonville, fl",53.84615385,318000
2020,"omaha-council bluffs, ne-ia",95.65217391,298700
2020,"redding, ca",41.13712375,349950
2020,"mobile, al",48.82943144,179900
2019,"st. louis, mo-il",38.1270903,212945
2019,"santa maria-santa barbara, ca",14.3812709,1448500
2019,"jackson, ms",15.05016722,249900
2019,"ogden-clearfield, ut",96.65551839,376040
2019,"scranton--wilkes-barre--hazleton, pa",10.36789298,159900
2019,"deltona-daytona beach-ormond beach, fl",52.84280936,286250
2019,"boise city, id",93.97993311,366945
2019,"dover, de",6.688963211,269900
2019,"corpus christi, tx",10.03344482,259250
2019,"davenport-moline-rock island, ia-il",0.334448161,149450
2019,"richmond, va",75.58528428,319950
2019,"college station-bryan, tx",17.72575251,274900
2019,"san antonio-new braunfels, tx",69.89966555,284950
2019,"ottawa-peru, il",19.73244147,129250
2019,"pittsburgh, pa",29.76588629,189700
2019,"yuba city, ca",83.94648829,339000
2019,"dallas-fort worth-arlington, tx",80.93645485,335500
2019,"pueblo, co",92.97658863,257450
2019,"washington-arlington-alexandria, dc-va-md-wv",84.94983278,470000
2019,"medford, or",25.4180602,421950
2019,"visalia-porterville, ca",79.59866221,269900
2019,"santa rosa, ca",43.14381271,775000
2019,"syracuse, ny",27.75919732,174900
2019,"crestview-fort walton beach-destin, fl",13.37792642,449000
2019,"riverside-san bernardino-ontario, ca",78.92976589,405495
2019,"el paso, tx",45.81939799,193725
2019,"fort collins, co",63.5451505,435112
2019,"lancaster, pa",50.16722408,299900
2019,"atlantic city-hammonton, nj",16.72240803,249900
2019,"monroe, mi",71.57190635,197740
2019,"topeka, ks",94.98327759,133500
2019,"lake havasu city-kingman, az",35.11705686,319450
2019,"redding, ca",35.11705686,342000
2019,"niles-benton harbor, mi",4.013377926,309000
2019,"blacksburg-christiansburg-radford, va",4.682274247,245500
2019,"chicago-naperville-elgin, il-in-wi",71.57190635,299250
2019,"florence-muscle shoals, al",26.75585284,184700
2019,"rochester, ny",85.95317726,199900
2019,"huntington-ashland, wv-ky-oh",7.692307692,139900
2019,"olympia-tumwater, wa",93.97993311,399945
2019,"texarkana, tx-ar",12.7090301,159900
2019,"albuquerque, nm",71.57190635,269900
2019,"tampa-st. petersburg-clearwater, fl",82.27424749,276950
2019,"providence-warwick, ri-ma",59.19732441,369900
2019,"naples-immokalee-marco island, fl",23.7458194,484900
2019,"akron, oh",86.95652174,150950
2019,"duluth, mn-wi",2.006688963,199900
2019,"reno, nv",43.14381271,465000
2019,"trenton, nj",36.12040134,342500
2019,"binghamton, ny",17.05685619,133450
2019,"augusta-richmond county, ga-sc",27.75919732,225545
2019,"lexington-fayette, ky",44.48160535,284500
2019,"evansville, in-ky",39.13043478,143949.5
2019,"lincoln, ne",57.19063545,299450
2019,"bowling green, ky",40.80267559,252900
2019,"ann arbor, mi",32.44147157,359500
2019,"battle creek, mi",75.58528428,147950
2019,"joplin, mo",61.8729097,159000
2019,"lakeland-winter haven, fl",65.88628763,231250
2019,"minneapolis-st. paul-bloomington, mn-wi",86.95652174,349900
2019,"champaign-urbana, il",7.692307692,157200
2019,"las vegas-henderson-paradise, nv",86.95652174,318750
2019,"greeley, co",90.63545151,415992.5
2019,"sioux city, ia-ne-sd",59.86622074,194950
2019,"allentown-bethlehem-easton, pa-nj",52.84280936,239450
2019,"grand junction, co",50.16722408,358450
2019,"miami-fort lauderdale-west palm beach, fl",23.7458194,405000
2019,"grand rapids-wyoming, mi",76.58862876,284650
2019,"burlington-south burlington, vt",3.344481605,327450
2019,"oxnard-thousand oaks-ventura, ca",84.94983278,797500
2019,"jacksonville, nc",40.80267559,211945
2019,"monroe, la",2.675585284,215000
2019,"jackson, mi",74.91638796,157750
2019,"kennewick-richland, wa",98.3277592,352801
2019,"provo-orem, ut",95.65217391,404200
2019,"san jose-sunnyvale-santa clara, ca",91.30434783,1076500
2019,"pensacola-ferry pass-brent, fl",48.82943144,279670
2019,"ocala, fl",79.59866221,209000
2019,"little rock-north little rock-conway, ar",65.88628763,199900
2019,"brownsville-harlingen, tx",4.013377926,239450
2019,"columbus, oh",82.27424749,274800
2019,"peoria, il",29.76588629,123700
2019,"prescott, az",20.06688963,472450
2019,"eureka-arcata-fortuna, ca",22.40802676,365000
2019,"tallahassee, fl",61.8729097,234900
2019,"terre haute, in",40.80267559,88000
2019,"huntsville, al",63.5451505,274417.5
2019,"urban honolulu, hi",52.84280936,663500
2019,"charleston-north charleston, sc",25.08361204,414500
2019,"las cruces, nm",47.15719064,230450
2019,"columbia, mo",51.50501672,247000
2019,"wichita falls, tx",99.33110368,142250
2019,"knoxville, tn",52.84280936,284900
2019,"memphis, tn-ms-ar",72.57525084,233112.5
2019,"lake charles, la",13.37792642,219995
2019,"claremont-lebanon, nh-vt",0.668896321,275000
2019,"kingston, ny",14.3812709,334750
2019,"palm bay-melbourne-titusville, fl",83.94648829,299000
2019,"st. cloud, mn",29.76588629,232250
2019,"detroit-warren-dearborn, mi",86.95652174,225000
2019,"kansas city, mo-ks",50.16722408,299999.5
2019,"wichita, ks",69.89966555,199200
2019,"kahului-wailuku-lahaina, hi",29.76588629,960000
2019,"buffalo-cheektowaga-niagara falls, ny",63.5451505,189900
2019,"chambersburg-waynesboro, pa",27.75919732,223900
2019,"bloomington, in",29.76588629,297200
2019,"waterloo-cedar falls, ia",59.19732441,159700
2019,"austin-round rock, tx",77.59197324,349987.5
2019,"fort smith, ar-ok",21.07023411,159950
2019,"tyler, tx",59.86622074,277000
2019,"sacramento--roseville--arden-arcade, ca",86.95652174,495000
2019,"bloomington, il",8.695652174,129200
2019,"bridgeport-stamford-norwalk, ct",8.361204013,699450
2019,"greensboro-high point, nc",44.81605351,266450
2019,"gainesville, ga",56.52173913,312836
2019,"beaumont-port arthur, tx",68.56187291,188000
2019,"salt lake city, ut",92.97658863,450550
2019,"longview, tx",32.44147157,196449.5
2019,"cape coral-fort myers, fl",52.84280936,318700
2019,"atlanta-sandy springs-roswell, ga",82.27424749,316964
2019,"burlington, nc",91.30434783,235000
2019,"albany, ga",13.37792642,134950
2019,"new haven-milford, ct",37.12374582,259900
2019,"omaha-council bluffs, ne-ia",92.64214047,280800
2019,"mobile, al",32.44147157,179947.5
2019,"jacksonville, fl",58.19397993,310495
2019,"hattiesburg, ms",40.80267559,189900
2019,"santa fe, nm",5.685618729,637000
2019,"abilene, tx",44.81605351,214700
2019,"tulsa, ok",84.61538462,249450
2019,"eau claire, wi",48.82943144,224900
2019,"reading, pa",45.81939799,239900
2019,"cedar rapids, ia",59.86622074,205000
2019,"chattanooga, tn-ga",48.82943144,294950
2019,"pottsville, pa",35.11705686,104950
2019,"new orleans-metairie, la",40.80267559,278200
2019,"albany-schenectady-troy, ny",13.04347826,294950
2019,"tucson, az",95.65217391,287500
2019,"johnson city, tn",36.12040134,229900
2019,"midland, tx",91.30434783,360000
2019,"killeen-temple, tx",82.27424749,224400
2019,"charleston, wv",11.70568562,147500
2019,"montgomery, al",15.05016722,218250
2019,"boston-cambridge-newton, ma-nh",52.84280936,589900
2019,"winston-salem, nc",47.15719064,275000
2019,"charlottesville, va",6.35451505,416571.5
2019,"odessa, tx",72.57525084,292500
2019,"appleton, wi",68.56187291,258700
2019,"oklahoma city, ok",85.95317726,250000
2019,"barnstable town, ma",8.695652174,569000
2019,"daphne-fairhope-foley, al",22.40802676,350000
